"Checkbox","Prebook Description","Special Order Qty","Item No","Substituted Item","Qty","Order Multiple","Average Sales Last 4 Weeks","On Hold","Promotion Lift %","Wholesale Discount %","Retail Price","Net Wholesale Price","Wholesale Price","Order Line Type","DMIN Default","OSTAT New","NAV Order No","Days Until out of Stock","Days in Stock","Average Sales Last 13 Weeks","Allowed Dmin Change","Life Cycle Status","Line Up Status","Sales Last Week","Forecast for Order Period","4 Week Forecast","Days in Stock Order","Special Order No","Un-Scheduled Order","Web Title","Forecast + Safety Stock","Promotional Demand","Label","Pet Size","Life Stage","Product Type","Merchandise Division","Department","Category","Sub-Category","Undelivered","Constrained","Brand","DMIN New","DMAX New","Order Id","Item Id","Store No","Store","Warehouse No","Order Date","Picking Date","Est. Delivery Date","Warehouse","Extended Net Wholesale Price","Extended Retail Price","Transferred Date","Created","Constrained Recommended Qty","Item Description","UnConstrained Qty","Qty On Hand","Weight","Volume","Pallets","Open sales order quantity","Order Period","Order Exceptions","Days until safety stock on hand","Original Item No","Purchase Units","In Promotion","Additional Lead Time","Cost of Sales Last Week","End of order period","Comment","NBO","Gross Margin %","WOSUnconstrained","WOSconstrained","Wholesale Gross Margin %","Order Qty Last Week","Stock Total"
"","","","6472598","","0","1","0","","0","","47.99","31.17","31.17","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Ideal Digestion Dog Food","0","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71033486","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS IDEAL DGSTN 4.4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.049","",""
"","","","X5289","","0","1","0","","0","","34.99","22.75","22.75","Scheduled Order","1","Manual","210260299","0","0","0","All","INOT","OPTN","0","0","0","0","","false","Toronto Raptors Jersey","0","0","BRAND","","","JERSEYS","Dog","Hardlines","General Merchandise","Apparel","0","No","ALL STAR DOGS","1","999999","355142","71033581","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","AS DG TOR RAPTORS JRS 1XXXS","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.9814","",""
"","","","6845614","","0","12","0","","0","","7.99","5.3025","5.3025","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Skin & Digestive Support Adult Dog Food","0","0","BRAND","","ADULT","GRAIN-FREE","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","6","999999","355142","71033795","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS SKN&DGSN CAN 13oz","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","33.6358","",""
"","","","6787229","","0","12","0","","0","","7.99","4.8183","4.8183","Scheduled Order","6","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Low Fat Formula Digestive Support Adult Dog Food","36","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","6","999999","355142","71033939","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS LOW FAT CAN 13oz","0","36","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.6959","",""
"","","","6472595","","0","1","0","","0","","144.99","91","91","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","VFS Active Joints Hip & Joint Support Formula Dog Food","0","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71035115","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS ACTV JNT 22LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","37.2371","",""
"","","","6673008","","0","1","0","","35","","94.99","59.42","59.42","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","VFS POWERCAT Turkey & Chicken Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71035269","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT CT VFSP TRKY CHK 11LB","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","37.446","",""
"","","","6471891","","0","1","0.25","","0","","139.99","87.06","87.06","Scheduled Order","1","Auto","210260299","0","0","0.23","All","LST","REG-1","0","0.19","0.7993","0","","false","VFS Low Fat Formula Digestive Support Ocean Whitefish Adult Dog Food","1","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71036173","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS LOWFAT 22LB","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","4","4","37.8098","",""
"","","","6472597","","0","1","0","","0","","139.99","87.06","87.06","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Ideal Digestion Dog Food","0","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71039113","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS IDEAL DGSTN 22LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","37.8098","",""
"","","","6787230","","0","12","0","","0","","7.99","4.8183","4.8183","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Ideal Digestion Digestive Support Dog Food","0","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","6","999999","355142","71041806","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG IDEAL DGSTN CAN 13oz","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.6959","",""
"","","","6472596","","0","1","0","","0","","49.99","32.14","32.14","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Active Joints Hip & Joint Support Formula Dog Food","0","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71042028","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS ACTV JNT 4.4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.7071","",""
"","","","6673009","","0","1","0","","57","","49.99","34.08","34.08","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","VFS POWERCAT Turkey & Chicken Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71042869","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT CT VFSP TRKY CHK 4.4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","31.8264","",""
"","","","6787231","","0","12","0","","0","","7.99","4.8183","4.8183","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Low Phosphorus Formula Dog Food","12","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","6","999999","355142","71043368","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG LOW PHSPHRUS CAN 13oz","0","12","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.6959","",""
"","","","6471888","","0","1","0","","0","","49.99","32.14","32.14","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Low Phosphorus Formula Adult Dog Food","2","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71045672","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS LOW PHSPRS 4.4LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.7071","",""
"","","","6773762","","0","1","0","","0","","49.99","32.14","32.14","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Skin & Digestive Support Limited Ingredient Hydrolyzed Pork Formula Adult Dog Food","0","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71046846","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS SKN DGSTV 4.4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.7071","1",""
"","","","6471889","","0","1","0.25","","0","","47.99","31.17","31.17","Scheduled Order","1","Manual","210260299","0","0","0.08","All","LST","REG-1","0","0.42","1.6442","0","","false","VFS Low Fat Formula Digestive Support Ocean Whitefish Adult Dog Food","1","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71047706","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS LOWFAT 4.4LB","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","35.049","",""
"","","","26879","","0","24","0","","0","","3.39","2.3663","2.3663","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Wild Tuna Formula Adult Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","FIRST MATE","6","999999","355142","71049523","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FM CT LTD ING WLD TNA 5.5OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.1976","",""
"","","","1100264","","0","24","0","","0","","3.39","2.3663","2.3663","Scheduled Order","6","Manual","210260299","0","0","0","All","OOS","OPTN","0","0","0","0","","false","Cage-Free Turkey & Wild Tuna Formula Whipped Pate Cat Food","0","0","BRAND","","SENIOR","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","FIRST MATE","6","999999","355142","71049814","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FM CT LTD ING TRKYWLDTNA 5.5OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.1976","",""
"","","","6238393","","0","24","0","","0","","3.19","2.2075","2.2075","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Wild Pacific Salmon Formula Cat Food","0","0","BRAND","","SENIOR","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","FIRST MATE","6","999999","355142","71051249","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FM CT LTD ING SLM 3.2OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.7994","",""
"","","","6970864","","0","16","0","","0","","3.99","2.0313","2.0313","Scheduled Order","1","Manual","210260299","0","0","0","All","OOS","OPTN","0","0","0","0","","false","Ice Cold Paw-tte Dog Treat","0","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71051526","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG ICE COLD PAWTTE 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.0902","",""
"","","","6968277","","0","1","0","","0","","39.99","26.03","26.03","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Digestive Care Thin Slices in Gravy Multi Pack Adult Cat Food","3","0","BRAND","","ADULT","WITH GRAIN","Cat","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","71051644","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCFHN CT DGSTV KIT MLTIPK 12PK","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.9087","",""
"","","","6657438","","0","1","0","","0","","88.99","60.02","60.02","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Sensitivities Limited Ingredient Grain-Free Insect Recipe Adult Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","1","999999","355142","71053537","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GO! CT SENS LID GF INST. 12LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","32.5542","",""
"","","","6968392","","0","8","0","","0","","14.99","8.25","8.25","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Happy Birthday Pink Paw-Ty Bone Singing Card Box","0","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71058195","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG BDAY SGNG CRD PNK 7IN","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","44.9633","",""
"","","","6970935","","0","18","0","","0","","4.99","2.5","2.5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Donut Disturb Caffeine Loading Dog Treat","0","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71062364","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG DONUT CAFFEIN LD 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.8998","",""
"","","","6970929","","0","35","0.5","","0","","4.99","2.7143","2.7143","Scheduled Order","1","Manual","210260299","0","0","0.23","All","LST","OPTN","2","0.18","0.5876","0","","false","Let's Get It Macar-ON! Assorted Dog Treats","26","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71065213","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG LETS GET MACAR-ON 1EA","0","26","","","","","21 Aug 2026 - "," ","","","0","0","0","5.4286","","","false","","52","52","45.6052","",""
"","","","6668617","","0","1","0","","0","","17.99","8.98","8.98","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Multi-Purpose Support Chicken Gravy Flavour Cat Supplement","0","0","BRAND","","","DIETARY SUPPLEMENT","Cat","Consumables","Solutions","Health & Wellness","0","No","LIQUID-VET","2","999999","355142","71066755","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","LIQVET CT MP SUPPORT 8OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.0834","",""
"","","","6970856","","0","36","0","","0","","2.49","1.25","1.25","Scheduled Order","1","Manual","210260299","0","0","0","All","OOS","OPTN","0","0","0","0","","false","Brew-tiful Bones Assorted Dog Treats","0","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71066988","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG BREW-TIFUL BONE 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.7992","",""
"","","","6970844","","0","36","0","","0","","2.49","1.3333","1.3333","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.21","0.7196","0","","false","Pup-spresso Shot Dog Treat","0","0","BRAND","","","BAKERY","Dog","Consumables","Treats","Biscuits","0","No","BOSCO AND ROXY'S","1","999999","355142","71067014","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BOSCO DG PUP-SPRESSO SHUT 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","46.4538","",""
"","","","6797677","","0","1","0","","0","","18.99","9.65","9.65","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Fry Guys Tuff Ady Pink Dog Toy","0","0","BRAND","","","PLUSH","Dog","Hardlines","General Merchandise","Toys","0","No","GURU","1","999999","355142","71070853","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GURU DG FRY GUYS TUFF ADY 1LG","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.1838","",""
"","","","6238395","","0","24","0","","0","","2.89","2.0396","2.0396","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Wild Tuna Formula Cat Food","0","0","BRAND","","SENIOR","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","FIRST MATE","6","999999","355142","71071450","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FM CT LTD ING TNA 3.2OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","29.4256","",""
"","","","6971161","","0","1","0","","0","","34.99","17.5","17.5","Scheduled Order","1","Manual","210260299","0","0","0","All","INOT","OPTN","0","0","0","0","","false","Packable Turquoise Poncho","2","0","BRAND","","","RAINWEAR","Dog","Hardlines","General Merchandise","Apparel","0","No","GOO-EEZ","1","999999","355142","71071844","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GZ DG PACKABLE PONCH TEAL 1LG","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9857","",""
"","","","6850589","","0","24","0","","0","","3.69","2.5542","2.5542","Scheduled Order","6","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Pork & Apple Formula Whipped Pate Cat Food","0","0","BRAND","","SENIOR","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","FIRST MATE","6","999999","355142","71072909","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FM CT LTD ING PRK APL 5.5OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.7805","",""
